file_name,ion_pot,elec_aff,homo_n,lumo_n,smiles,selfies
7658,11.446452362326784,-5.510292167773036,-0.193256,-0.096457,CC=1SC(C(=O)NC2=CC=C3C=CC=CC3=C2)=CC=1CC(=O)O,[C][C][S][C][Branch2][Ring1][Ring2][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][=C][C][=Ring2][Ring1][C][C][C][=Branch1][C][=O][O]
23031,11.901598242270856,-3.839734863847992,-0.20767,-0.041342,COC1=C(F)C=C(CN)C=C1F,[C][O][C][=C][Branch1][C][F][C][=C][Branch1][Ring1][C][N][C][=C][Ring1][=Branch2][F]
33821,11.525721814870758,-4.705597319259553,-0.183146,-0.083257,O=CC1=CC=CC=C1N2CCCC2,[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][C][Ring1][Branch1]
19470,12.897401658089697,-4.566314822550803,-0.239009,-0.073058,ClC1=CC=C(CC2=NN=N[NH1]2)C=C1,[Cl][C][=C][C][=C][Branch1][=Branch2][C][C][=N][N][=N][NH1][Ring1][Branch1][C][=C][Ring1][N]
28918,11.788544972679116,-4.311421494360799,-0.187865,-0.067476,N#CC1=CC=CC=C1NC2CC2,[N][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][C][Ring1][Ring1]
34196,11.945988362901108,-5.878939720910907,-0.20546,-0.119978,CC1=CC2=NC(=O)[C@H1](C3=CC=CC=C3)C(=O)N2C=C1,[C][C][=C][C][=N][C][=Branch1][C][=O][C@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Ring1][=C][C][=C][Ring2][Ring1][C]
2831,12.02560285092038,-5.715821476638238,-0.210804,-0.116369,O=[N+1]([O-1])C1=CC2=C3C(=C1)CCC4=CC=CC(=C43)CC2,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][Ring1][O][C][C][Ring1][=C]
19888,12.38512601154198,-4.530672222087924,-0.209731,-0.078676,CN1C=CC2=CN=C(Cl)N=C21,[C][N][C][=C][C][=C][N][=C][Branch1][C][Cl][N][=C][Ring1][#Branch1][Ring1][#Branch2]
20757,13.241327473509228,-5.411654197539919,-0.231352,-0.105656,CCC(=O)CC(=O)C(F)(F)F,[C][C][C][=Branch1][C][=O][C][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F]
6092,13.40859566739246,-6.958781861234431,-0.252979,-0.126265,O=S(=O)(Cl)C1=CC=C(Br)C=C1Cl,[O][=S][=Branch1][C][=O][Branch1][C][Cl][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][Cl]
25956,12.994892140448936,-5.665846298260487,-0.231998,-0.126505,CC1=CC=C([N+1](=O)[O-1])C=C1I,[C][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][I]
25380,12.434700916110838,-5.580909338641663,-0.216952,-0.066272,CN(C(=O)CCl)C1=CC=C(F)C=C1,[C][N][Branch1][#Branch1][C][=Branch1][C][=O][C][Cl][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
26671,13.228182655739964,-3.399269046299947,-0.225343,-0.024131,N#C[C@@H1]1CC=CCC1,[N][#C][C@@H1][C][C][=C][C][C][Ring1][=Branch1]
10749,11.887904578629298,-5.2449070943086165,-0.191671,-0.089138,O=C(NC1=NCCS1)C2=CC=C(B(O)O)C=C2,[O][=C][Branch1][=Branch2][N][C][=N][C][C][S][Ring1][Branch1][C][=C][C][=C][Branch1][=Branch1][B][Branch1][C][O][O][C][=C][Ring1][=Branch2]
5215,13.931507277511445,-3.7227702851193833,-0.250173,-0.007982,COP(=O)(O)OC,[C][O][P][=Branch1][C][=O][Branch1][C][O][O][C]
5380,12.304719683419451,-5.598623699637155,-0.211677,-0.055221,COC(=O)CSP(=S)(OC)OC,[C][O][C][=Branch1][C][=O][C][S][P][=Branch1][C][=S][Branch1][Ring1][O][C][O][C]
17078,13.21767676074979,-4.863408602202596,-0.226756,-0.079669,O=C(Cl)C1CCOCC1,[O][=C][Branch1][C][Cl][C][C][C][O][C][C][Ring1][=Branch1]
20364,13.345890911100746,-4.919120403600528,-0.231639,-0.004924,CC(C)(O)CCCl,[C][C][Branch1][C][C][Branch1][C][O][C][C][Cl]
2461,12.611288877487556,-6.3544734425991365,-0.246945,-0.132753,CC(=O)O[C@H1]1[C@H1](OC2=CC=C([N+1](=O)[O-1])C([N+1](=O)[O-1])=C2)OC[C@@H1](OC(C)=O)[C@H1]1OC(C)=O,[C][C][=Branch1][C][=O][O][C@H1][C@H1][Branch2][Ring1][Branch2][O][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][N][O][C][C@@H1][Branch1][#Branch1][O][C][Branch1][C][C][=O][C@H1][Ring2][Ring1][#Branch1][O][C][Branch1][C][C][=O]
2478,12.575000015781722,-5.888048058939905,-0.215848,-0.12241,CCCCCNC(=O)C1=CC=CC=C1[N+1](=O)[O-1],[C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][N+1][=Branch1][C][=O][O-1]
33027,12.295584134390523,-5.349870261491696,-0.211624,-0.105322,O=CC1=CC=CC=C1C2=CC=CN=C2,[O][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][N][=C][Ring1][=Branch1]
28913,11.461384126469856,-4.714746473789995,-0.188324,-0.067317,COC1=CC=C(C(=O)NC2=CC=CC(O)=C2)C=C1,[C][O][C][=C][C][=C][Branch1][P][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][#Branch1][C][=C][Ring1][S]
15164,10.801589485619967,-5.717419306560515,-0.173183,-0.100901,C=C1C(C2=CC=CC=C2)=C(C3=CC=CC=C3)C(C4=CC=CC=C4)=C1C5=CC=CC=C5,[C][=C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring2][Ring1][#Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
19261,11.541992904425936,-5.434623818973519,-0.188887,-0.10275,O=C(C1=CC=C(Cl)C=C1)[C@@H1](O)C2=C[NH1]C3=CC=CC=C23,[O][=C][Branch1][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C@@H1][Branch1][C][O][C][=C][NH1][C][=C][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1]
32178,12.906717071829007,-4.73778629960051,-0.224492,-0.087654,COC1=CC=C(C(=O)O)N=C1,[C][O][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][=C][Ring1][=Branch2]
26505,13.211121358739728,-4.954932800701988,-0.244304,-0.090926,CC(C)(C#N)C1=CC=C(C(=O)O)C=C1,[C][C][Branch1][C][C][Branch1][Ring1][C][#N][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][=Branch2]
7786,11.151292740558029,-5.687511696462708,-0.193462,-0.09381,C[C@H1](OC1=CC=C2C=CC=CC2=C1)C(=O)N/N=C/C3=CC=C(OC(=O)C4=CC=CS4)C=C3,[C][C@H1][Branch1][S][O][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][=Branch1][C][=O][N][/N][=C][/C][=C][C][=C][Branch1][=N][O][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][C][=C][Ring1][=C]
20534,12.84874213155692,-5.445940057539974,-0.232968,-0.093136,CC(=O)NC1=CC=C(S(=O)(=O)F)C=C1,[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][F][C][=C][Ring1][#Branch2]
11543,11.95471819591992,-4.258536915859751,-0.197744,-0.056189,CN(C)C(=O)CC1=CC=CC(B2OC(C)(C)C(C)(C)O2)=C1,[C][N][Branch1][C][C][C][=Branch1][C][=O][C][C][=C][C][=C][C][Branch2][Ring1][Ring2][B][O][C][Branch1][C][C][Branch1][C][C][C][Branch1][C][C][Branch1][C][C][O][Ring1][=Branch2][=C][Ring1][#C]
10228,11.717134056941903,-4.147250184388005,-0.182601,-0.05438,OB(O)C1=C(F)C=CC=2[NH1]C=CC1=2,[O][B][Branch1][C][O][C][=C][Branch1][C][F][C][=C][C][NH1][C][=C][C][Ring1][#Branch2][=Ring1][Branch1]
2022,12.747697620489632,-5.235742429508244,-0.220569,-0.104432,O=C(O)C=1C=C2N=CC=CN2N=1,[O][=C][Branch1][C][O][C][C][=C][N][=C][C][=C][N][Ring1][=Branch1][N][=Ring1][=Branch2]
8862,11.705854281110346,-4.692553182189726,-0.194982,-0.071623,ClC1=NC(N2CCOCC2)=C3C=CSC3=N1,[Cl][C][=N][C][Branch1][=Branch2][N][C][C][O][C][C][Ring1][=Branch1][=C][C][=C][S][C][Ring1][Branch1][=N][Ring1][#C]
25015,12.791786787459344,-4.210817529380326,-0.224111,-0.053013,C[C@H1](N=C=O)C1=CC=C(F)C=C1,[C][C@H1][Branch1][Ring2][N][=C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
8897,13.113933734809446,-5.850778512786401,-0.241105,-0.122847,O=C(O)C1=CC2=C(Cl)N=CN=C2S1,[O][=C][Branch1][C][O][C][=C][C][=C][Branch1][C][Cl][N][=C][N][=C][Ring1][#Branch1][S][Ring1][#Branch2]
5507,11.004238238026192,-4.33181069666222,-0.188376,-0.036827,COC1=CC=C([Pb](C2=CC=C(OC)C=C2)(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4)C=C1,[C][O][C][=C][C][=C][Branch2][Ring2][#Branch2][Pb][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][Branch1][=N][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][Ring2][Ring1][#C]
10157,13.302947327230306,-5.048809390148998,-0.242172,-0.097277,N#CC1=CN=C(O)C(B(O)O)=C1,[N][#C][C][=C][N][=C][Branch1][C][O][C][Branch1][=Branch1][B][Branch1][C][O][O][=C][Ring1][#Branch2]
6525,11.703425699354876,-5.932611785754855,-0.204341,-0.103703,NS(=O)(=O)C1=CC=C(C=2N=C(O)OC=2C3=CC=C(S(N)(=O)=O)C=C3)C=C1,[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=N][C][N][=C][Branch1][C][O][O][C][=Ring1][=Branch1][C][=C][C][=C][Branch1][=Branch2][S][Branch1][C][N][=Branch1][C][=O][=O][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][=Branch1]
19093,11.821238172850997,-6.03774066791709,-0.203127,-0.123714,O=C1/C(=C\C2=CC=CC=C2)OC3=CC=C(Cl)C=C31,[O][=C][/C][=Branch1][#Branch2][=C][\C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Ring1][P]
31190,12.411537008140884,-4.428312331279687,-0.208982,-0.063147,O=C(O)CCN1CC2=CC=CC=C2C1=O,[O][=C][Branch1][C][O][C][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=O]
1276,11.624750807170074,-3.022175470871034,-0.175971,-0.015963,CNCC=1C=CN(C)N=1,[C][N][C][C][C][=C][N][Branch1][C][C][N][=Ring1][=Branch1]
1939,12.600185701049972,-5.3051155134598895,-0.215239,-0.106382,COC(=O)C=1C=CC2=NC=CN2N=1,[C][O][C][=Branch1][C][=O][C][C][=C][C][=N][C][=C][N][Ring1][Branch1][N][=Ring1][=Branch2]
30378,11.401430130169334,-3.643822466599978,-0.183409,-0.032321,CC(=O)N(C)NC1=CC=CC=C1,[C][C][=Branch1][C][=O][N][Branch1][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1]
12928,12.688232605857229,-6.103205435947334,-0.233437,-0.126016,CCOC(=O)/C(C#N)=C/C1=CC=CC=C1Br,[C][C][O][C][=Branch1][C][=O][/C][Branch1][Ring1][C][#N][=C][/C][=C][C][=C][C][=C][Ring1][=Branch1][Br]
19559,11.090568672959138,-5.990020192999895,-0.198785,-0.099289,CCCCOC1=CC=C(C(=O)OC2=CC=C(/C=N/NC(=O)C(=O)NC3=CC=CC=C3C(=O)NC4=CC=C(Cl)C=C4)C=C2)C=C1,[C][C][C][C][O][C][=C][C][=C][Branch2][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Branch2][Ring2][Branch1][/C][=N][/N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring2][Ring1][=C][C][=C][Ring2][Ring2][#Branch1]
5343,12.662467598400344,-5.419924436769177,-0.220727,-0.048504,CCCCOP(=S)(Cl)OCCCC,[C][C][C][C][O][P][=Branch1][C][=S][Branch1][C][Cl][O][C][C][C][C]
21576,12.416703560707395,-5.757872539712168,-0.221024,-0.112778,COC(=O)C1=CC(O)=C2C(C(F)(F)F)=CC=C(Br)C2=N1,[C][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][O][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Branch1][C][Br][C][Ring1][O][=N][Ring1][S]
23784,12.682675575440305,-6.182354615859424,-0.226279,-0.12266,O=CC1=CC=C(C2=CC=C(C(=O)O)C(F)=C2)C=C1,[O][=C][C][=C][C][=C][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][C][F][=C][Ring1][#Branch2][C][=C][Ring1][S]
4673,13.063723181277496,-5.0835513065119855,-0.234042,-0.099142,O=C(O)C1=N[NH1]C2=NC=CC=C12,[O][=C][Branch1][C][O][C][=N][NH1][C][=N][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1]
1,10.960420364725143,-6.481161600075307,-0.176481,-0.145696,NC1=CC=C(S(=O)(=O)N([Ag])C2=NC=CC=N2)C=C1,[N][C][=C][C][=C][Branch2][Ring1][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][N][Branch1][C][Ag][C][=N][C][=C][C][=N][Ring1][=Branch1][C][=C][Ring1][P]
23756,11.78814850841015,-4.227825492821561,-0.196717,-0.050327,CC1=CC=CC=C1C2=CC=C(O)C(F)=C2,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][C][O][C][Branch1][C][F][=C][Ring1][Branch2]
4674,11.672870467459942,-4.2249892902891,-0.181992,-0.072367,NC1=N[NH1]C2=NC=CC=C12,[N][C][=N][NH1][C][=N][C][=C][C][=C][Ring1][=Branch2][Ring1][=Branch1]
7969,11.903125595699816,-5.039141866065688,-0.203395,-0.058227,N[C@@H1](CC1=CC=C(Br)S1)C(=O)O,[N][C@@H1][Branch1][N][C][C][=C][C][=C][Branch1][C][Br][S][Ring1][=Branch1][C][=Branch1][C][=O][O]
8695,11.660671231942157,-5.014971967432017,-0.195506,-0.081994,OC1=CC=CC=C1C2=NC3=CC=CC=C3S2,[O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2]
31447,10.948092421178892,-2.2908376688211094,-0.165359,0.02218,CCN1CCN(CC)CC1,[C][C][N][C][C][N][Branch1][Ring1][C][C][C][C][Ring1][Branch2]
9330,11.962614283902443,-3.24544526330317,-0.213193,-0.01689,C=CC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,[C][=C][C][Si][Branch1][#Branch2][O][Si][Branch1][C][C][Branch1][C][C][C][Branch1][#Branch2][O][Si][Branch1][C][C][Branch1][C][C][C][O][Si][Branch1][C][C][Branch1][C][C][C]
22228,12.332759802587614,-4.685558050420403,-0.202994,-0.078485,NC1=NC2=C(C(C(F)(F)F)=N1)CCCC2,[N][C][=N][C][=C][Branch1][#C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=N][Ring1][#Branch2][C][C][C][C][Ring1][N]
34077,11.919749884039854,-4.156720972939924,-0.19693,-0.055774,N#C[C@@H1](C1=CC=CC=C1)N2CCOCC2,[N][#C][C@@H1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C][O][C][C][Ring1][=Branch1]
32866,11.584981930668391,-4.707542633652158,-0.190216,-0.072564,CC1=CC(O)=NC2=C1C=CC3=CC=CC=C32,[C][C][=C][C][Branch1][C][O][=N][C][=C][Ring1][#Branch1][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][#Branch2]
20771,12.55140835088963,-4.936847553760697,-0.224055,-0.063597,O=C(N1CCC2=CC=C(Br)C=C2C1)C(F)(F)F,[O][=C][Branch2][Ring1][C][N][C][C][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][C][Ring1][O][C][Branch1][C][F][Branch1][C][F][F]
31596,11.60377411938128,-3.0790404744480955,-0.194152,0.004162,CCOC(=O)N1C[C@H1]2CCN[C@H1]2C1,[C][C][O][C][=Branch1][C][=O][N][C][C@H1][C][C][N][C@H1][Ring1][Branch1][C][Ring1][Branch2]
22852,12.352693220633226,-4.657098881850826,-0.207783,-0.083776,FC=1C=CC2=NC(Br)=CN2C=1,[F][C][C][=C][C][=N][C][Branch1][C][Br][=C][N][Ring1][=Branch1][C][=Ring1][#Branch2]
27692,11.463806177580146,-4.983824352058091,-0.174974,-0.120226,CC(C)=CCC/C(C)=C/CN=O,[C][C][Branch1][C][C][=C][C][C][/C][Branch1][C][C][=C][/C][N][=O]
19962,12.52248305788532,-5.7155871899341815,-0.221249,-0.1118,CC(=O)OC1=CC=CC(C(=O)C2=CC=C(Cl)N=C2)=C1,[C][C][=Branch1][C][=O][O][C][=C][C][=C][C][Branch1][S][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Cl][N][=C][Ring1][#Branch1][=C][Ring1][#C]
21554,11.490049826529315,-4.387670798010242,-0.184847,-0.065998,FC(F)(F)C1=CC=CN=C1N2CCNCC2,[F][C][Branch1][C][F][Branch1][C][F][C][=C][C][=C][N][=C][Ring1][=Branch1][N][C][C][N][C][C][Ring1][=Branch1]
34221,11.35383972383014,-3.4211581189186333,-0.17244,-0.02715,CC1=CC=C(C2N3CCCN2CC3)C=C1,[C][C][=C][C][=C][Branch1][=N][C][N][C][C][C][N][Ring1][=Branch1][C][C][Ring1][#Branch1][C][=C][Ring1][=C]
1542,10.690027378826317,-4.635432939431267,-0.174979,-0.050888,COC1=CC=C(OC[C@@H1](O)CN2C(NCC3=CC=C(C)C=C3)=NC4=C2C(=O)N(C)C(=O)N4C)C=C1,[C][O][C][=C][C][=C][Branch2][Ring2][=C][O][C][C@@H1][Branch1][C][O][C][N][C][Branch1][=C][N][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][=N][C][=C][Ring1][=C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][N][Ring1][=Branch2][C][C][=C][Ring2][Ring1][P]
31079,12.41991364238102,-4.159861938668213,-0.213079,-0.077321,CC(C)(C)OC(=O)N1CC(C=O)C1,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][C][Branch1][Ring1][C][=O][C][Ring1][=Branch1]
29239,11.64087441311354,-4.687164043636781,-0.199071,-0.063149,O=C(O)CN(C(=O)OCC1C2=CC=CC=C2C3=CC=CC=C31)C4CCCCC4,[O][=C][Branch1][C][O][C][N][Branch2][Ring1][#Branch2][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N][C][C][C][C][C][C][Ring1][=Branch1]
21538,14.066241183465117,-6.34877301020673,-0.272714,-0.152585,O=[N+1]([O-1])C1=CN=C(Cl)C(C(F)(F)F)=C1,[O][=N+1][Branch1][C][O-1][C][=C][N][=C][Branch1][C][Cl][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][O]
2628,11.834347888427164,-5.053648322281661,-0.193125,-0.101103,CCOC1=CC([N+1](=O)[O-1])=CC=C1N,[C][C][O][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][C][=C][Ring1][=Branch2][N]
27066,12.54857541368131,-3.739251171490123,-0.216203,-0.03651,CC(C)(C)OC(=O)N[C@H1]1C=C[C@@H1](O)C1,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C@H1][C][=C][C@@H1][Branch1][C][O][C][Ring1][=Branch1]
5897,11.958045556997584,-6.041957828701477,-0.221628,-0.104698,O=C(O)C1=CC=C(S(=O)(=O)C2=CC=C(OCC3=CC=C4C=CC=CC4=N3)C=C2)C=C1,[O][=C][Branch1][C][O][C][=C][C][=C][Branch2][Ring2][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][P][O][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2][C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][O]
24853,12.614551748496648,-5.998771794820505,-0.226055,-0.126938,N#CCC(=O)C=1SC2=CC(F)=CC=C2C=1Cl,[N][#C][C][C][=Branch1][C][=O][C][S][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][C][=Ring1][#Branch2][Cl]
30134,11.878756240429505,-4.292628761430574,-0.198975,-0.053911,COC1=CC=C(C(=O)NCCO)C=C1,[C][O][C][=C][C][=C][Branch1][=Branch2][C][=Branch1][C][=O][N][C][C][O][C][=C][Ring1][N]
6021,15.109763985757198,-6.502687950062404,-0.27992,-0.117336,CS(=O)(=O)Cl,[C][S][=Branch1][C][=O][=Branch1][C][=O][Cl]
6482,11.926886785123369,-5.994834635228598,-0.215101,-0.101517,NS(=O)(=O)C1=CC=CC=C1C(=O)NNC(=O)C(=O)NC2=CC=CC(Cl)=C2,[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1]
7830,11.623373114240737,-5.226142116601849,-0.196119,-0.090589,CC1=C(C#N)[C@@H1](C2=CC=CS2)C3=C(CC(C)(C)CC3=O)N1,[C][C][=C][Branch1][Ring1][C][#N][C@@H1][Branch1][Branch2][C][=C][C][=C][S][Ring1][Branch1][C][=C][Branch1][=C][C][C][Branch1][C][C][Branch1][C][C][C][C][Ring1][Branch2][=O][N][Ring2][Ring1][Ring2]
26284,12.710920593440145,-5.038420502458839,-0.213101,-0.062986,IC1=CC=CC=C1,[I][C][=C][C][=C][C][=C][Ring1][=Branch1]
21441,12.138903196383946,-5.058178137456589,-0.210067,-0.072988,O=C1CCCN1C2=CC=C(Br)C(C(F)(F)F)=C2,[O][=C][C][C][C][N][Ring1][Branch1][C][=C][C][=C][Branch1][C][Br][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][O]
26390,11.944266450819391,-6.232922994040628,-0.20146,-0.079794,CCCCC1=CC=C(NC(=O)CI)C=C1,[C][C][C][C][C][=C][C][=C][Branch1][Branch2][N][C][=Branch1][C][=O][C][I][C][=C][Ring1][O]
24194,12.00752739994995,-3.707278790710847,-0.203345,-0.039322,OC[C@@H1](O)COC1=CC=CC=C1F,[O][C][C@@H1][Branch1][C][O][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][F]
14555,12.888681076808943,-4.723345694010372,-0.226613,-0.08456,OC1=NC(Br)=NC=2N=C[NH1]C1=2,[O][C][=N][C][Branch1][C][Br][=N][C][N][=C][NH1][C][Ring1][#Branch2][=Ring1][Branch1]
8379,11.811070782700217,-3.745396231619488,-0.195094,-0.047168,CNCC1=NC=C(C)S1,[C][N][C][C][=N][C][=C][Branch1][C][C][S][Ring1][=Branch1]
