file_name,ion_pot,elec_aff,homo_n,lumo_n,smiles,selfies
6119,12.786864317558472,-6.455291013928916,-0.224994,-0.108216,CCOC1=CC=CC=C1S(=O)(=O)Cl,[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][S][=Branch1][C][=O][=Branch1][C][=O][Cl]
20234,12.552620328828985,-5.740031103338676,-0.22262,-0.046134,O=C(CCl)NCC1=CC=CC=C1,[O][=C][Branch1][Ring1][C][Cl][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
28365,11.6524660270019,-4.461929344898152,-0.191844,-0.067439,CNC(=O)OC1=CC=CC2=CC=CC=C12,[C][N][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
33729,10.75479227992583,-4.666102185420027,-0.16384,-0.058757,O=C(NC1(C(=O)O)CCN(C2=CC=CC=C2)CC1)OCC3C4=CC=CC=C4C5=CC=CC=C53,[O][=C][Branch2][Ring1][O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][C][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Ring1][#C][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N]
7766,11.225599995140549,-5.832833674614407,-0.188513,-0.104912,C=CCN1C(SCC(=O)C2=CC=CS2)=NC=3SC4=C(C=3C1=O)CCCC4,[C][=C][C][N][C][Branch1][=C][S][C][C][=Branch1][C][=O][C][=C][C][=C][S][Ring1][Branch1][=N][C][S][C][=C][Branch1][=Branch2][C][=Ring1][Branch1][C][Ring2][Ring1][C][=O][C][C][C][C][Ring1][=Branch2]
7301,11.736758630133812,-6.2067519984695965,-0.203308,-0.085472,COC1=CC=C(Br)C=C1OS(=O)(=O)C2=CC=CC=C2,[C][O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][O][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1]
13285,11.926824471930338,-5.919506696033796,-0.205868,-0.119487,O=C(O)C1=CC2=CC(Br)=CC=C2C(Br)=C1O,[O][=C][Branch1][C][O][C][=C][C][=C][C][Branch1][C][Br][=C][C][=C][Ring1][#Branch1][C][Branch1][C][Br][=C][Ring1][N][O]
26622,12.31448543921026,-4.339750594349281,-0.203998,-0.069855,COC1=CC(C#N)=CC=C1O,[C][O][C][=C][C][Branch1][Ring1][C][#N][=C][C][=C][Ring1][Branch2][O]
26076,11.750118142699431,-5.327826630386408,-0.201206,-0.071435,CC(C)(C)OC(=O)N1C=C(I)C2=CC(Br)=CC=C21,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][=C][Branch1][C][I][C][=C][C][Branch1][C][Br][=C][C][=C][Ring1][#Branch1][Ring1][O]
26204,11.892846096232908,-6.190246350081587,-0.210385,-0.130331,O=C1C2=CC(I)=CC=C2C3=CC=C(I)C=C31,[O][=C][C][=C][C][Branch1][C][I][=C][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][C][I][C][=C][Ring1][#Branch1][Ring1][#C]
28040,11.855520495415153,-4.395504300692614,-0.206246,-0.047049,NC(=O)[C@H1](CC1=CC=CC=C1)NC(=O)CCNC(=O)OCC2=CC=CC=C2,[N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][C][N][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
8803,11.957959570225054,-5.04429318048177,-0.204969,-0.077228,CSC1=NC2=C(Br)C=C(Cl)C=C2S1,[C][S][C][=N][C][=C][Branch1][C][Br][C][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][S][Ring1][O]
15232,11.818151357009263,-3.950019414189762,-0.198346,-0.042423,C1=CC=C2C(=C1)[C@H1]3C[C@@H1]2C4=CC=CC=C43,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C@H1][C][C@@H1][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=Branch2]
17123,11.43122671938569,-6.091303072433758,-0.198657,-0.079608,ClC(C1=CC=C2C=CC=CC2=C1)C3=CC=C4C=CC=CC4=C3,[Cl][C][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2]
27955,11.702985425378277,-4.657321739941284,-0.198155,-0.062112,C[C@H1](CC(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C31,[C][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N]
17819,11.729879145119613,-5.298257253017778,-0.201914,-0.092688,O=C(NC1=CC=C(Cl)C(C(=O)O)=C1)OCC2C3=CC=CC=C3C4=CC=CC=C42,[O][=C][Branch2][Ring1][Ring2][N][C][=C][C][=C][Branch1][C][Cl][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][#Branch2][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N]
6432,11.82458893539485,-5.458881609129573,-0.205984,-0.073587,CCCN(CCC)S(=O)(=O)C1=CC=CC=C1Br,[C][C][C][N][Branch1][Ring2][C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Br]
34000,10.849560845961292,-3.697744872638344,-0.171902,-0.037956,OCC1=CC=CC(N2CCNCC2)=C1,[O][C][C][=C][C][=C][C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][=C][Ring1][N]
31863,13.19088154482926,-3.877285771740415,-0.220926,-0.060044,CC[C@]1(C)CC(=O)NC1=O,[C][C][C@][Branch1][C][C][C][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O]
28739,11.864467472219168,-3.633356299670386,-0.195448,-0.034981,COCCOC(=O)NC1=CC=CC=C1,[C][O][C][C][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1]
19828,11.900732932471186,-4.452892843910457,-0.197598,-0.078775,COCCCNC1=CN=CC(Cl)=N1,[C][O][C][C][C][N][C][=C][N][=C][C][Branch1][C][Cl][=N][Ring1][#Branch1]
2000,11.148131910796357,-5.435080963771127,-0.18598,-0.092666,CCCCCCCCCCCCCCCCCCNC1=CC(CCC)=C(C#N)C2=NC3=CC=CC=C3N12,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][N][C][=C][C][Branch1][Ring2][C][C][C][=C][Branch1][Ring1][C][#N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][C][Ring1][=Branch2]
14960,11.343689476610583,-4.753000241811602,-0.192949,-0.059907,C[C@@H1](C=C(C1=CC=CC=C1)C2=CC=CC=C2)C3=CC=CC=C3,[C][C@@H1][Branch2][Ring1][Branch1][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
20774,15.181666060050436,-5.825209696640478,-0.276314,-0.136283,O=C(NC(=O)C(F)(F)F)C(F)(F)F,[O][=C][Branch1][=C][N][C][=Branch1][C][=O][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F]
25530,13.019776599949529,-4.917103796390143,-0.224405,-0.092657,NC(=O)C1=CN=CC(F)=C1,[N][C][=Branch1][C][=O][C][=C][N][=C][C][Branch1][C][F][=C][Ring1][#Branch1]
22930,12.662187325100742,-5.567734588773403,-0.216533,-0.122822,NC1=C([N+1](=O)[O-1])C=CC(F)=C1Br,[N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][C][Branch1][C][F][=C][Ring1][#Branch2][Br]
1999,10.760026587892783,-5.160383197672648,-0.173931,-0.078215,COC1=CC=C(CCNC2=CC(C)=C(C#N)C3=NC4=CC=CC=C4N23)C=C1OC,[C][O][C][=C][C][=C][Branch2][Ring1][=C][C][C][N][C][=C][C][Branch1][C][C][=C][Branch1][Ring1][C][#N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][S][Ring1][=Branch2][C][=C][Ring2][Ring1][=Branch2][O][C]
24495,12.755396156600838,-5.039080913439206,-0.222358,-0.086625,CCOC(=O)C1=CC(F)=CC=C1Br,[C][C][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][Br]
30626,12.302242393978656,-3.7629361701120088,-0.20818,-0.038412,NC(=O)CC[C@@H1](N)C(=O)O,[N][C][=Branch1][C][=O][C][C][C@@H1][Branch1][C][N][C][=Branch1][C][=O][O]
26144,12.544924513810656,-5.280377721251187,-0.216237,-0.071158,OCC1=CC(I)=CC=C1F,[O][C][C][=C][C][Branch1][C][I][=C][C][=C][Ring1][#Branch1][F]
1620,12.716078166378814,-5.274281913030677,-0.219693,-0.099363,O=C(C1=CC=CC=C1)N2C=CN=C2,[O][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=C][N][=C][Ring1][Branch1]
19932,12.644271330593067,-5.937737521816832,-0.223605,-0.124873,O=CC1=CC2=CC=CC(Cl)=C2N=C1Cl,[O][=C][C][=C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][N][=C][Ring1][O][Cl]
28756,11.675649254781712,-4.863345200568704,-0.1919,-0.088883,CC(C)(C)OC(=O)NC1=CN=C(N)C(C#N)=C1,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][=C][N][=C][Branch1][C][N][C][Branch1][Ring1][C][#N][=C][Ring1][=Branch2]
27317,11.480028831560208,-4.975162274430441,-0.188049,-0.085022,CC=1OC=CC=1C(=O)N/N=C/C2=CC=CO2,[C][C][O][C][=C][C][=Ring1][Branch1][C][=Branch1][C][=O][N][/N][=C][/C][=C][C][=C][O][Ring1][Branch1]
11502,12.848966894421984,-5.104812893466317,-0.238265,-0.092867,CC1(C)OB(C2=CC(Cl)=CC(C#N)=C2)OC1(C)C,[C][C][Branch1][C][C][O][B][Branch1][S][C][=C][C][Branch1][C][Cl][=C][C][Branch1][Ring1][C][#N][=C][Ring1][=Branch2][O][C][Ring1][#C][Branch1][C][C][C]
22406,12.388109425585217,-5.424938063515026,-0.219038,-0.09741,O=C(NC1=NC2=CC=CC=C2S1)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,[O][=C][Branch1][#C][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][C][Branch1][C][F][Branch1][C][F][O][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][O][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][O][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][O][C][Branch1][C][F][Branch1][C][F][F]
9281,13.405496062376766,-5.0972457864841925,-0.240275,-0.049642,C=CC[Si](Cl)(Cl)Cl,[C][=C][C][Si][Branch1][C][Cl][Branch1][C][Cl][Cl]
12074,11.038430492189333,-3.862234279199809,-0.170419,-0.038709,CC1(C)OB(C2=CC=C(N3CCNCC3)N=C2)OC1(C)C,[C][C][Branch1][C][C][O][B][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][=Branch2][N][C][C][N][C][C][Ring1][=Branch1][N][=C][Ring1][N][O][C][Ring2][Ring1][C][Branch1][C][C][C]
24822,12.58594700107914,-4.804106309349345,-0.221756,-0.087615,CCN1N=NC2=CC(Br)=C(F)C=C21,[C][C][N][N][=N][C][=C][C][Branch1][C][Br][=C][Branch1][C][F][C][=C][Ring1][Branch2][Ring1][O]
4241,12.252386127669336,-5.07864815642097,-0.210237,-0.087796,COC(=O)C1=CC=CC=2[NH1]C=C(C#N)C1=2,[C][O][C][=Branch1][C][=O][C][=C][C][=C][C][NH1][C][=C][Branch1][Ring1][C][#N][C][Ring1][O][=Ring1][#Branch1]
18736,12.082176696801575,-5.512331904330113,-0.20814,-0.094652,O=C(O)C1=CC=CC=C1C(=O)C2=CC(Cl)=CC=C2O,[O][=C][Branch1][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][O]
21185,14.255931513448363,-5.368973471930734,-0.264193,-0.113289,O=C(O)C=1C=NOC=1C(F)(F)F,[O][=C][Branch1][C][O][C][C][=N][O][C][=Ring1][Branch1][C][Branch1][C][F][Branch1][C][F][F]
12430,11.558743451810232,-5.7021090374072525,-0.206243,-0.101368,CC1=CC=C(C(=O)OC2=CC=C(Br)C=C2/C=N/NC(=O)C3=CC=C(Br)O3)C=C1,[C][C][=C][C][=C][Branch2][Ring2][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][/C][=N][/N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][Br][O][Ring1][=Branch1][C][=C][Ring2][Ring1][O]
6264,13.778369755933056,-6.729732180294917,-0.249569,-0.132076,O=S(=O)(Cl)C1=CC=NC=C1,[O][=S][=Branch1][C][=O][Branch1][C][Cl][C][=C][C][=N][C][=C][Ring1][=Branch1]
21291,13.918610896174368,-6.11845339190138,-0.267488,-0.136252,N#CC1=C(C(F)(F)F)C=C(Cl)N=C1Cl,[N][#C][C][=C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][=C][Branch1][C][Cl][N][=C][Ring1][O][Cl]
8104,10.97166667103109,-4.551214350210011,-0.175339,-0.0631,NC1=NC(C2=CC=C3C(=C2)CCC(=O)N3)=CS1,[N][C][=N][C][Branch2][Ring1][Ring2][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][C][=Branch1][C][=O][N][Ring1][Branch2][=C][S][Ring1][S]
1742,12.546354723969891,-4.926806422660364,-0.22653,-0.080272,O=C(O)C=1C=NN(C2=CC=CC=C2)C=1,[O][=C][Branch1][C][O][C][C][=N][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Ring1][O]
6444,12.885534124659005,-5.307815388880931,-0.237345,-0.086751,COC(=O)C=1C(Cl)=NN(C)C=1S(N)(=O)=O,[C][O][C][=Branch1][C][=O][C][C][Branch1][C][Cl][=N][N][Branch1][C][C][C][=Ring1][#Branch1][S][Branch1][C][N][=Branch1][C][=O][=O]
14084,10.98675081677749,-4.867922090764573,-0.180296,-0.063539,BrC1=CC=C(C2=CC=C3C(=C2)C4=CC=CC=C4N3C5=CC=CC=C5)C=C1,[Br][C][=C][C][=C][Branch2][Ring1][=C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][=Branch2]
30684,12.51311485481054,-3.876862096469969,-0.21785,-0.038717,CC(C)(C)OC(=O)N1CC=CC[C@H1]1C(=O)O,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][C][=C][C][C@H1][Ring1][=Branch1][C][=Branch1][C][=O][O]
27461,11.0354356495325,-5.717484612956637,-0.190635,-0.09433,COC1=CC=CC=C1/C=N/NC(=O)C(=O)NC2=CC=CC=C2C(=O)NC3=CC=C(C)C=C3,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][/C][=N][/N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1]
12745,11.738249248714563,-5.331285148489122,-0.192559,-0.107258,CCOC1=CC(NC)=C([N+1](=O)[O-1])C=C1Br,[C][C][O][C][=C][C][Branch1][Ring1][N][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][O][Br]
10933,10.7193442381188,-3.9040434364805447,-0.165043,-0.041479,CN1CCN(C2=CC=C(B(O)O)C=N2)CC1,[C][N][C][C][N][Branch1][S][C][=C][C][=C][Branch1][=Branch1][B][Branch1][C][O][O][C][=N][Ring1][=Branch2][C][C][Ring1][#C]
6133,12.505278358918886,-6.517059711820519,-0.222519,-0.116743,CC1=CC=C(S(=O)(=O)Cl)C2=CC=CC=C12,[C][C][=C][C][=C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][Cl][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1]
17557,12.523804151940803,-5.50327798830407,-0.226886,-0.09913,CCOC(=O)/C=C/C1=C(Cl)C=CC=C1Cl,[C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][Branch1][C][Cl][C][=C][C][=C][Ring1][#Branch1][Cl]
9493,11.716177318177763,-4.143702686322043,-0.21035,-0.043035,CCCC[Sn](CCCC)(CCCC)C1=CC=C(F)C=C1,[C][C][C][C][Sn][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1]
30603,11.822434912630635,-3.362045486740441,-0.194719,-0.028125,CC1=CC=C([C@@H1](C)N)C=C1,[C][C][=C][C][=C][Branch1][=Branch1][C@@H1][Branch1][C][C][N][C][=C][Ring1][=Branch2]
28772,11.461488072488793,-3.753819940889844,-0.181341,-0.04323,CC(C)(C)OC(=O)NC1=CC=CC(N)=N1,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][=C][C][=C][C][Branch1][C][N][=N][Ring1][#Branch1]
17856,12.70308300911072,-6.749490359510004,-0.234682,-0.146679,O=C(NC1=CC=CC([N+1](=O)[O-1])=C1)C2=CC=C([N+1](=O)[O-1])C=C2Cl,[O][=C][Branch1][P][N][C][=C][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][Cl]
21344,13.715292208936404,-6.916862227320518,-0.262379,-0.133093,O=S(=O)(Cl)C1=CC=C(Br)C(C(F)(F)F)=C1,[O][=S][=Branch1][C][=O][Branch1][C][Cl][C][=C][C][=C][Branch1][C][Br][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][O]
32558,12.398308108379885,-3.998628328261056,-0.200665,-0.059343,OC1=CC=CC=2OC=NC1=2,[O][C][=C][C][=C][C][O][C][=N][C][Ring1][=Branch2][=Ring1][Branch1]
19664,12.898411186189314,-5.084021784700891,-0.228304,-0.095621,COC(=O)C1=CC(Cl)=CN=C1C,[C][O][C][=Branch1][C][=O][C][=C][C][Branch1][C][Cl][=C][N][=C][Ring1][#Branch1][C]
2128,12.971985648539013,-4.385096909520151,-0.221621,-0.06391,[N-1]=[N+1]=NC1CCOCC1,[N-1][=N+1][=N][C][C][C][O][C][C][Ring1][=Branch1]
26611,12.176629615231027,-5.143453329798402,-0.204351,-0.096376,N#CC1=CC=CC2=CC=C(O)C=C12,[N][#C][C][=C][C][=C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][O][Ring1][#Branch1]
32304,12.5599272986582,-5.208389932311102,-0.22109,-0.093533,CCCCOC(=O)C1=CC=CC(C(=O)OCCCC)=N1,[C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#Branch2][C][=Branch1][C][=O][O][C][C][C][C][=N][Ring1][=N]
22342,13.196373540960272,-2.358481221609636,-0.209037,0.014837,NCCC(F)(F)F,[N][C][C][C][Branch1][C][F][Branch1][C][F][F]
32810,12.90104303410898,-6.179677053460616,-0.219942,-0.141577,O=C1NC2=C(C(=O)O)C=CC=C2C1=O,[O][=C][N][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=C][C][=C][Ring1][=Branch2][C][Ring1][N][=O]
26843,11.21190252195906,-5.02634153956366,-0.191735,-0.05773,O=C(C[C@H1](NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C31)C(=O)O)NC(C4=CC=CC=C4)(C5=CC=CC=C5)C6=CC=CC=C6,[O][=C][Branch2][Ring2][Branch1][C][C@H1][Branch2][Ring1][O][N][C][=Branch1][C][=O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N][C][=Branch1][C][=O][O][N][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
18855,11.397076370167952,-5.28400902919867,-0.191104,-0.091197,O=CC1=CN(C2=CC=CC(Cl)=C2)N=C1C3=CC=C4C(=C3)OCCO4,[O][=C][C][=C][N][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][N][=C][Ring1][N][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][O][Ring1][#Branch1]
6897,11.604105277238656,-6.833991126805465,-0.224091,-0.147829,O=C1C2=CC(S(=O)(=O)NC3=CC=C(Cl)C=C3)=CC=C2C4=CC=C(S(=O)(=O)NC5=CC=C(Cl)C=C5)C=C41,[O][=C][C][=C][C][Branch2][Ring1][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][=C][C][=C][Ring1][P][C][=C][C][=C][Branch2][Ring1][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][Ring1][P][Ring2][Ring2][Ring1]
