file_name,ion_pot,elec_aff,homo_n,lumo_n,smiles,selfies
6476,11.984050293372118,-4.781584036757957,-0.20294,-0.067239,COC1=CC=C(CC(C)=O)C=C1S(N)(=O)=O,[C][O][C][=C][C][=C][Branch1][#Branch1][C][C][Branch1][C][C][=O][C][=C][Ring1][#Branch2][S][Branch1][C][N][=Branch1][C][=O][=O]
30926,10.987740208728868,-2.3344993509804475,-0.162448,0.017771,CN[C@@H1]1CCN(C)C1,[C][N][C@@H1][C][C][N][Branch1][C][C][C][Ring1][=Branch1]
24055,11.7094333439366,-5.353054220603154,-0.188808,-0.097486,NC1=CC=C(Cl)C=C1C(=O)C2=CC=CC=C2F,[N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][F]
22831,11.754256663690214,-4.937740618790012,-0.183501,-0.053149,NC1=CC2=C(C=C1Cl)OC(F)(F)O2,[N][C][=C][C][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][O][C][Branch1][C][F][Branch1][C][F][O][Ring1][#Branch2]
32861,11.309584841870445,-2.4658645351299446,-0.176845,0.015756,C1CC[C@H1]2NCCO[C@H1]2C1,[C][C][C][C@H1][N][C][C][O][C@H1][Ring1][=Branch1][C][Ring1][#Branch2]
25460,12.6144676665111,-5.357230836987033,-0.216278,-0.099936,FC1=CC=C(OC(=S)Cl)C=C1,[F][C][=C][C][=C][Branch1][#Branch1][O][C][=Branch1][C][=S][Cl][C][=C][Ring1][#Branch2]
28814,10.24129132205056,-5.503802888486651,-0.163426,-0.079105,COC1=CC(C2=CC=C(NC3=CC=CC=C3C(=O)O)C(OC)=C2)=CC=C1NC4=CC=CC=C4C(=O)O,[C][O][C][=C][C][Branch2][Ring1][=C][C][=C][C][=C][Branch1][#C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][C][=C][C][=C][Ring2][Ring1][Branch2][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O]
24454,12.786206899802853,-5.565504375201339,-0.22741,-0.118209,FC1=CC(Br)=CC2=NC=CN=C12,[F][C][=C][C][Branch1][C][Br][=C][C][=N][C][=C][N][=C][Ring1][O][Ring1][=Branch1]
20075,13.32860104169552,-4.946705010632375,-0.242013,-0.092504,OCC1=C(Cl)N=CN=C1Cl,[O][C][C][=C][Branch1][C][Cl][N][=C][N][=C][Ring1][#Branch1][Cl]
2361,12.863013212618691,-6.331926952220192,-0.234411,-0.137,O=[N+1]([O-1])C1=CC=C(CC2=CC=CC=N2)C([N+1](=O)[O-1])=C1,[O][=N+1][Branch1][C][O-1][C][=C][C][=C][Branch1][#Branch2][C][C][=C][C][=C][C][=N][Ring1][=Branch1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring1][S]
17144,11.908496230770456,-6.569567962183823,-0.216954,-0.098509,Cl/C(=N\C1=CC=CC=C1)C(Cl)(Cl)/C(Cl)=N/C2=CC=CC=C2,[Cl][/C][=Branch1][#Branch2][=N][\C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][Cl][Branch1][C][Cl][/C][Branch1][C][Cl][=N][/C][=C][C][=C][C][=C][Ring1][=Branch1]
32399,10.65364572761112,-3.913886743620997,-0.154322,-0.044048,CC1(C)NC2=CC=CC3=CC=CC(=C23)N1,[C][C][Branch1][C][C][N][C][=C][C][=C][C][=C][C][=C][C][=Branch1][=Branch1][=C][Ring1][#Branch2][Ring1][=Branch1][N][Ring1][=C]
1640,11.34677275501642,-4.800568607244967,-0.196432,-0.064398,O=C(N[C@@H1](CC1=CN=CN1COCC2=CC=CC=C2)C(=O)O)OCC3C4=CC=CC=C4C5=CC=CC=C53,[O][=C][Branch2][Ring1][=C][N][C@@H1][Branch2][Ring1][Ring2][C][C][=C][N][=C][N][Ring1][Branch1][C][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N]
30144,10.898843232280113,-4.383632141391344,-0.165894,-0.060676,OCCNC1=CC=CC2=CC=CC=C12,[O][C][C][N][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
12329,12.752803220411105,-5.976918368601427,-0.23691,-0.079885,COC(=O)[C@H1](Br)CCC[C@H1](Br)C(=O)OC,[C][O][C][=Branch1][C][=O][C@H1][Branch1][C][Br][C][C][C][C@H1][Branch1][C][Br][C][=Branch1][C][=O][O][C]
10205,11.636114392881606,-3.6491479314088138,-0.202497,-0.026518,CC(C)(C)OC(=O)N1CCC(N2C=C(B(O)O)C=N2)CC1,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][C][C][Branch1][#C][N][C][=C][Branch1][=Branch1][B][Branch1][C][O][O][C][=N][Ring1][Branch2][C][C][Ring1][=C]
29157,11.309416133671178,-5.294861592328524,-0.193674,-0.083764,COC(=O)C1=CC=C(N(C(=O)C2=CC=C(OC)C=C2)C3=CC=CC=C3)C=C1,[C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][N][N][Branch1][P][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][#Branch1]
24617,11.527294338558429,-4.905474359209621,-0.19051,-0.082652,COC1=CC=C(C2=CC(F)=CC(C(=O)O)=C2)C(OC)=C1,[C][O][C][=C][C][=C][Branch2][Ring1][Ring1][C][=C][C][Branch1][C][F][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][#Branch2][C][Branch1][Ring1][O][C][=C][Ring2][Ring1][C]
22713,12.909301844721544,-4.876195867429731,-0.237357,-0.074546,NS(=O)(=O)C1=CC=C(OC(F)F)C=C1,[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][O][C][Branch1][C][F][F][C][=C][Ring1][#Branch2]
30032,10.599826723368162,-3.256967217031953,-0.159901,-0.02878,CN(C)CCCOC1=CC=C(N)C=C1,[C][N][Branch1][C][C][C][C][C][O][C][=C][C][=C][Branch1][C][N][C][=C][Ring1][#Branch1]
4373,11.242577210149044,-3.65800293503102,-0.157701,-0.037387,NC1=CC=C2[NH1]C=NC2=C1,[N][C][=C][C][=C][NH1][C][=N][C][Ring1][Branch1][=C][Ring1][=Branch2]
14227,12.21858217447797,-5.8738950736190105,-0.208458,-0.128874,CC(C)NC1=NC=C(Br)C=C1[N+1](=O)[O-1],[C][C][Branch1][C][C][N][C][=N][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][N+1][=Branch1][C][=O][O-1]
2870,11.091108267087188,-6.351753975261114,-0.189591,-0.125319,CCN(CCO)C1=CC=C(/N=N/C2=CC=C([N+1](=O)[O-1])C=C2)C=C1,[C][C][N][Branch1][Ring2][C][C][O][C][=C][C][=C][Branch2][Ring1][C][/N][=N][/C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][=C][Ring1][P]
3970,11.888235464388837,-4.75008512737996,-0.194614,-0.083085,O=C(C1=CC=C[NH1]1)C2=CC=C[NH1]2,[O][=C][Branch1][Branch2][C][=C][C][=C][NH1][Ring1][Branch1][C][=C][C][=C][NH1][Ring1][Branch1]
9638,11.893588140200697,-4.489911504639831,-0.19182,-0.068332,OB(O)C1=CC2=CC=CC=C2S1,[O][B][Branch1][C][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2]
11260,11.567956824299028,-4.412346004921886,-0.179901,-0.061994,CNCC1=CC(Cl)=CC=C1B2OC(C)(C)C(C)(C)O2,[C][N][C][C][=C][C][Branch1][C][Cl][=C][C][=C][Ring1][#Branch1][B][O][C][Branch1][C][C][Branch1][C][C][C][Branch1][C][C][Branch1][C][C][O][Ring1][=Branch2]
33211,11.616463697121352,-3.4199494062987776,-0.185648,-0.031785,CC1=CC=CC=C1OC2CCNCC2,[C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][N][C][C][Ring1][=Branch1]
3011,11.481588021859675,-5.62118461184826,-0.198054,-0.103025,CC(=O)NC1=CC=C(C(=O)N2CCN(C3=CC=C([N+1](=O)[O-1])C=C3)CC2)C=C1,[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][C][N][Branch1][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][C][C][Ring1][#C][C][=C][Ring2][Ring1][#Branch1]
30931,12.135234337260703,-3.915083755507759,-0.204853,-0.06417,CC(C)(C)OC(=O)N1C[C@H1]2CC(=O)C[C@H1]2C1,[C][C][Branch1][C][C][Branch1][C][C][O][C][=Branch1][C][=O][N][C][C@H1][C][C][=Branch1][C][=O][C][C@H1][Ring1][=Branch1][C][Ring1][=Branch2]
7491,11.210750408220791,-6.454264887118505,-0.199651,-0.125893,CCOC1=CC(/C=C2/SC(=S)N([C@H1]3CCS(=O)(=O)C3)C2=O)=CC=C1OC(=O)/C=C/C4=CC=C(OC)C=C4,[C][C][O][C][=C][C][Branch2][Ring1][N][/C][=C][/S][C][=Branch1][C][=S][N][Branch1][=C][C@H1][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][Ring1][#Branch1][C][Ring1][=N][=O][=C][C][=C][Ring2][Ring1][Branch1][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2]
17478,12.61827502963213,-5.448527279418268,-0.218757,-0.117861,NC1=C(Cl)C=C([N+1](=O)[O-1])C=C1Cl,[N][C][=C][Branch1][C][Cl][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][#Branch2][Cl]
11985,11.743254712169406,-4.326542647059434,-0.194675,-0.056826,CC1(C)OB(C2=CC=C3C(=C2)NC(=O)CO3)OC1(C)C,[C][C][Branch1][C][C][O][B][Branch2][Ring1][Ring2][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][O][Ring1][Branch2][O][C][Ring1][P][Branch1][C][C][C]
10723,12.175276956418353,-4.608849425091625,-0.192817,-0.069106,C[S@@](=O)C1=CC=C(B(O)O)C=C1,[C][S@@][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][B][Branch1][C][O][O][C][=C][Ring1][=Branch2]
24147,11.87852821225113,-3.5838216673794494,-0.186165,-0.042043,CNCC1=CC=CC=C1F,[C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][F]
24567,11.56182128802103,-4.780387296978318,-0.183356,-0.080541,CC1=NC(C2=CC(F)=CC=C2O)=CS1,[C][C][=N][C][Branch1][=N][C][=C][C][Branch1][C][F][=C][C][=C][Ring1][#Branch1][O][=C][S][Ring1][=N]
23657,12.250874828733831,-4.965353253140064,-0.20779,-0.065167,O=C(C1=CC=C(Br)C=C1F)N2CCCC2,[O][=C][Branch1][=N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][F][N][C][C][C][C][Ring1][Branch1]
9007,12.765456335413187,-5.876542159707672,-0.227152,-0.131147,ClC=1C=C(Br)C2=NSN=C2C=1,[Cl][C][C][=C][Branch1][C][Br][C][=N][S][N][=C][Ring1][Branch1][C][=Ring1][#Branch2]
31490,11.602827176580266,-2.256875347609402,-0.164258,0.022506,CN1CCOCC1,[C][N][C][C][O][C][C][Ring1][=Branch1]
8342,12.458329587955165,-6.882755415681634,-0.227154,-0.157583,O=[N+1]([O-1])C1=CC([N+1](=O)[O-1])=C(NC2=NC=CS2)C([N+1](=O)[O-1])=C1,[O][=N+1][Branch1][C][O-1][C][=C][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Branch1][=Branch2][N][C][=N][C][=C][S][Ring1][Branch1][C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][=C][Ring2][Ring1][C]
22980,12.403797655503483,-5.673306738146268,-0.230732,-0.077508,O=CN(CC(=O)O)C1=C(F)C=C(Br)C=C1Br,[O][=C][N][Branch1][#Branch1][C][C][=Branch1][C][=O][O][C][=C][Branch1][C][F][C][=C][Branch1][C][Br][C][=C][Ring1][Branch2][Br]
20811,13.693591980660582,-5.442109292958943,-0.255597,-0.100132,O=C(OC1=C(F)C(F)=C(F)C(F)=C1F)C(F)(F)F,[O][=C][Branch2][Ring1][#Branch1][O][C][=C][Branch1][C][F][C][Branch1][C][F][=C][Branch1][C][F][C][Branch1][C][F][=C][Ring1][#Branch2][F][C][Branch1][C][F][Branch1][C][F][F]
6277,13.810333157081397,-6.915136777787435,-0.256047,-0.127158,O=S(=O)(Cl)C1=CN=CC=C1Cl,[O][=S][=Branch1][C][=O][Branch1][C][Cl][C][=C][N][=C][C][=C][Ring1][=Branch1][Cl]
33569,12.02316937118721,-4.099688621710038,-0.206585,-0.061185,CC1=CC(C)=C(N2C(=O)CCCC2=O)C(C)=C1,[C][C][=C][C][Branch1][C][C][=C][Branch1][=N][N][C][=Branch1][C][=O][C][C][C][C][Ring1][#Branch1][=O][C][Branch1][C][C][=C][Ring1][S]
25311,12.684609733320247,-5.7375110926311095,-0.229362,-0.116746,O=C(O)C1=CC(C2=CC=C(F)C=C2)=NC=N1,[O][=C][Branch1][C][O][C][=C][C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=N][C][=N][Ring1][=N]
10339,12.819377925130189,-4.329295856039475,-0.222098,-0.068575,OB(O)C1=CC=C(Cl)C(F)=C1,[O][B][Branch1][C][O][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][F][=C][Ring1][Branch2]
29568,11.919119677279529,-4.62039042652005,-0.192683,-0.082774,CN(C)CC1=CC=CC(C#N)=C1,[C][N][Branch1][C][C][C][C][=C][C][=C][C][Branch1][Ring1][C][#N][=C][Ring1][Branch2]
34132,10.546332074251932,-2.888235309789035,-0.153132,0.012287,C1CCC(N2CN(C3CCCCC3)CN(C4CCCCC4)C2)CC1,[C][C][C][C][Branch2][Ring1][=C][N][C][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][N][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][Ring2][Ring1][C][C][C][Ring2][Ring1][Branch2]
32769,11.761238734178455,-5.516888930498785,-0.207109,-0.096344,C1=CC=C2N=C(C3=CC=C4C=CC=CC4=N3)C=CC2=C1,[C][=C][C][=C][N][=C][Branch1][#C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=N][Ring1][#Branch2][C][=C][C][Ring1][S][=C][Ring2][Ring1][Ring2]
21662,11.861520793030328,-5.273985313130498,-0.19183,-0.069773,CNC(=S)NNC(=O)NC1=CC(C(F)(F)F)=CC=C1Cl,[C][N][C][=Branch1][C][=S][N][N][C][=Branch1][C][=O][N][C][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring1][#Branch2][Cl]
17677,11.459942215577527,-4.727389520720278,-0.175044,-0.037668,COC1=CC(N)=C(Cl)C=C1Cl,[C][O][C][=C][C][Branch1][C][N][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][Cl]
6545,11.359017160802196,-4.6600088261914605,-0.183658,-0.04459,NS(=O)(=O)C1=CC=C(NC[C@@H1](O)CO)C=C1,[N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch2][N][C][C@@H1][Branch1][C][O][C][O][C][=C][Ring1][N]
8330,12.253122185221653,-5.057315548749795,-0.206672,-0.091511,CC(C)NC(=O)C(=O)NC1=NC=CS1,[C][C][Branch1][C][C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][C][=N][C][=C][S][Ring1][Branch1]
26094,12.60688287236804,-5.325628253700319,-0.212379,-0.096888,O=C1CCC2=C(I)C=CC=C21,[O][=C][C][C][C][=C][Branch1][C][I][C][=C][C][=C][Ring1][#Branch1][Ring1][#Branch2]
11648,12.224486689368312,-5.48459328303983,-0.209114,-0.051043,CC1(C)OB(C2=CC=C(OCC#N)C=C2)OC1(C)C,[C][C][Branch1][C][C][O][B][Branch1][#C][C][=C][C][=C][Branch1][Branch1][O][C][C][#N][C][=C][Ring1][#Branch2][O][C][Ring1][S][Branch1][C][C][C]
33948,11.196662729302208,-4.805388491668706,-0.172678,-0.082599,CN1CCN(CC2=CC=CC(C(=O)O)=C2)CC1,[C][N][C][C][N][Branch1][P][C][C][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Ring1][=Branch2][C][C][Ring1][S]
31373,11.227565445669018,-2.6516288620401305,-0.161982,0.011298,C[C@H1](O)CN1CCCCC1,[C][C@H1][Branch1][C][O][C][N][C][C][C][C][C][Ring1][=Branch1]
19880,13.232032468017543,-4.3890414160817,-0.232466,-0.08203,COC1=NC=CC(Cl)=N1,[C][O][C][=N][C][=C][C][Branch1][C][Cl][=N][Ring1][#Branch1]
10203,11.982656273840655,-4.370192084269887,-0.204425,-0.05926,OB(O)C=1C=NN(C2=CC=C(F)C=C2)C=1,[O][B][Branch1][C][O][C][C][=N][N][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Ring1][N]
31008,11.748031603216162,-5.917574715041768,-0.212797,-0.114634,CCCCCN1C(=O)[C@@H1](C(=O)NC2=CC=C(C(=O)OCCCC)C=C2)C(=O)C3=CC=CC=C31,[C][C][C][C][C][N][C][=Branch1][C][=O][C@@H1][Branch2][Ring1][=Branch2][C][=Branch1][C][=O][N][C][=C][C][=C][Branch1][#Branch2][C][=Branch1][C][=O][O][C][C][C][C][C][=C][Ring1][=N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][N]
13740,11.922755883212442,-4.334343496540652,-0.190592,-0.068965,OC1=N[NH1]C2=CC=C(Br)C=C12,[O][C][=N][NH1][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch2][Ring1][#Branch1]
31520,10.698278570359026,-5.318232303898574,-0.175358,-0.085056,CC1=C(/N=C/C2=CC=CC(OCC3=CC=CC=C3)=C2)C(=O)N(C4=CC=CC=C4)N1C,[C][C][=C][Branch2][Ring1][#Branch1][/N][=C][/C][=C][C][=C][C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Ring1][=C][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring2][Ring1][N][C]
27003,11.41018826262894,-5.336302584777993,-0.196214,-0.083053,O=C(N[C@@H1](CCCCNC(=O)C1=CC=CN=C1)C(=O)O)OCC2C3=CC=CC=C3C4=CC=CC=C42,[O][=C][Branch2][Ring1][N][N][C@@H1][Branch2][Ring1][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=N]
21107,12.55577190684641,-6.328188705044494,-0.223662,-0.089942,NC1=C(Br)C=C(S(=O)(=O)OC(C(F)(F)F)C(F)(F)F)C=C1Br,[N][C][=C][Branch1][C][Br][C][=C][Branch2][Ring1][N][S][=Branch1][C][=O][=Branch1][C][=O][O][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring2][Ring1][Ring2][Br]
3938,12.778209042680029,-5.666446300810055,-0.22513,-0.117723,CCOC(=O)C=1[NH1]C(C=O)=C(C(=O)O)C=1C,[C][C][O][C][=Branch1][C][=O][C][NH1][C][Branch1][Ring1][C][=O][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][C][=Ring1][#Branch2][C]
8520,12.105498700680112,-5.098818038058552,-0.202717,-0.092585,CC1=C(C(=O)O)SC2=CC=CC=C12,[C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][O][S][C][=C][C][=C][C][=C][Ring1][N][Ring1][=Branch1]
26495,13.540653915712651,-4.78108199380876,-0.238297,-0.09081,CCOC(=O)[C@H1](C#N)C(C)=O,[C][C][O][C][=Branch1][C][=O][C@H1][Branch1][Ring1][C][#N][C][Branch1][C][C][=O]
17507,12.527191649329769,-5.335478091479765,-0.217565,-0.08078,CC(=O)NC1=C(Cl)C=C(Cl)C=C1Cl,[C][C][=Branch1][C][=O][N][C][=C][Branch1][C][Cl][C][=C][Branch1][C][Cl][C][=C][Ring1][Branch2][Cl]
18726,10.644399701918076,-4.215891020330354,-0.15966,-0.02323,CCOC(=O)N1CCC(NC2=CC=C(Cl)C=C2N)CC1,[C][C][O][C][=Branch1][C][=O][N][C][C][C][Branch1][=C][N][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][N][C][C][Ring1][#C]
